Engine_RPM,Lub_Oil_Pressure,Fuel_Pressure,Coolant_Pressure,Lub_Oil_Temperature,Coolant_Temperature
-0.5919989971087485,-0.6793145232557309,1.376484976879187,0.4131780552154496,-0.5723255491729455,0.13071400095053898
0.23842156111921817,0.718421408957794,-0.2978572328416887,0.1147356754755657,-1.2141022970748072,-1.1873630105287583
0.08131496902203526,0.7473457468121012,-0.5050596385639492,-0.45590419615527944,1.3420834716902725,-0.27606180994865503
-1.5458604491273589,-0.5686931052574483,-0.7020943244320069,-0.34538168705175476,-0.17876610615075947,-0.37394611020690705
0.2833091588612704,-0.61926256196392,-0.4989778427491956,-0.41860614619928505,0.26431525378369514,-1.0199605715374704
-1.1456127025940597,-0.542790717241132,-0.6049706845436674,-0.378299483800321,0.08480633356115685,0.6323632205427945
-0.7790306543672996,-1.2582487590020575,0.17382888079529948,0.2406787972097613,-0.6791572388431325,-0.24760936719522897
-0.5620739319473803,0.6350595993904445,0.030939978607445417,-0.35722042602792015,0.08799364675135814,-1.9318985256204348
0.930438692975857,1.184026502437297,-0.1598633958237224,0.8131828218567647,0.49544007515437083,-1.0635143786624328
2.374323087011871,-0.45297207513431453,-0.8127374316459753,-0.14337512544428424,-0.838729371234352,-0.04637532054789588
1.2371706108798808,-0.09407014118205134,-0.4499099022060159,-0.6050725980154047,0.2881032571962938,2.0888720457329915
0.6461505739428595,2.166956086858842,3.023152217095081,-0.34598120414257594,-0.2071208129225654,0.4607655724564316
-1.1456127025940597,0.6631783734054738,1.283094274564083,0.07043291917567224,-0.12436414885928841,0.3001860913906392
-0.7977338200931547,-1.3892569554267589,0.20914797045396968,0.07813098539884766,-0.6614000809560777,-1.852002945884828
-0.38252354097917135,1.0626764422205768,-0.7623459830361257,2.3605027411842436,-0.18562233067882955,1.3422057191789976
-0.318932777511264,-0.47229755794146533,1.331811413108434,0.02454726821942,0.2525429457335589,-1.5518977609483215
-1.0969844717068364,0.9077983852468908,-0.5266401707309203,-0.7488782098672258,-0.31720241719967757,0.8727407481396801
-0.3451172095274611,-0.3521094139407108,-0.5616447738484743,-0.3125738171598358,-0.16334425050241022,-0.5905904256748222
-0.012200859607240258,0.6438635108428227,0.7542551445056593,-0.6339281331646207,-0.20300835502733125,0.21902780005163494
0.8444041306369235,0.907981635931481,0.5869507074371745,-0.6955739177001989,-0.19133987442029415,0.00034258925723138953
-1.414938289046373,-0.33917579821781085,1.1322773199820728,0.3494363327792163,-0.786951365634741,-1.2163495081854934
0.6050036093459782,-1.2592576968647238,-1.1361051253309793,-0.20932208422629076,0.25447543734165373,-0.7046781168056251
1.5251993630580494,-0.7052803849170816,0.1638492919938984,-0.8666804341506109,0.423332247458998,-0.352661452875672
-0.25908264718852764,-0.4485478129919666,4.186045068916983,0.7448412375226523,-0.11284862417758773,1.6342305639624466
0.5414128458780708,0.22811976768227135,1.4673049597393133,0.5265183424012675,-0.33643192401915817,-1.0177546198950616
-1.1905003003361119,0.4931589426221738,2.4696878805819695,-0.6486254268287237,0.060263057813723556,-0.6444408955766967
2.5875391762866196,1.3539646310291453,0.16151039692237296,-0.9651679967104514,-1.0978018700456216,-1.5233714850381974
1.2222080782991966,-0.08208945750879108,0.4134133280945547,-0.625807694640864,0.001171869056232257,0.6002198787675463
-0.3750422746888293,-1.082379149217603,0.04050650971893462,0.5464135650953573,-1.3028978404533822,-1.1882158039058397
0.8182196986207264,1.7343500541520251,-0.4346347839105787,-0.9405402615550016,1.9451155675695377,-0.6411163183969347
-0.3563391089629742,1.2475307232385358,-0.24329072139489208,-0.8934805754733325,-0.37395191000061984,0.19184570043918486
-0.857583950415891,1.274654516450851,-0.050738572015073063,-0.6732533234109884,-1.2556240393007392,-0.6482994842530888
0.3356780228936647,0.657630545008605,-0.7390719009795274,1.6818974957218673,0.2160458136632147,0.31442146836172913
0.47408144926499246,-0.764073035960176,-0.5031088588591441,-0.7496588661010845,-0.8257809073950826,-0.08331654906885312
-1.0633187734002971,-0.6417398425869488,2.5808180874520614,-0.2080118269691112,-0.22392330801344565,-0.8484442659636147
-0.8089557195286677,0.31859175435179915,-0.9627213253064116,0.34667258367538056,-0.5860125995373149,0.9546126195915753
-0.6256646954152877,0.039152048881278885,0.5643120048578767,0.04681787592666565,-0.07002769834630776,-0.579829116885148
