Engine_RPM,Lub_Oil_Pressure,Fuel_Pressure,Coolant_Pressure,Lub_Oil_Temperature,Coolant_Temperature
-1.1082063711423495,1.3647097573110487,-0.5076746114972729,1.405130716940488,-0.8382074183485161,-1.2685468925176842
0.16360889821579774,0.6366466180895239,-0.6240318226439175,1.3109380887119773,-1.0427649614762204,0.9108241929252782
-0.6331459617056298,-0.24612880765081302,1.0292784582036951,-0.24628493428355352,-0.2513390608028522,-0.8850258058264285
-0.43863303815673665,-0.5090222863443701,-0.4301706200494879,-0.6641768268883856,-0.7217135685415322,0.7193758915201693
2.318213589834306,-0.4795330285611421,-0.9597352974323214,-0.40310279848242947,1.7924444445606682,-1.1664877907350388
-1.414938289046373,0.6062727539435745,-0.7904299592081285,-0.5771645479481097,-1.0214717637022526,0.27957346915563247
0.930438692975857,-0.6722850541576908,-0.22467743495511996,1.059928943429796,-0.5689781431819818,-0.6783134132257419
0.6835569053945697,2.5924965474903803,-0.9597207017286439,0.11524732737445657,0.9857514764321316,0.2891324193126804
1.3680927709608666,-0.6380512848326663,-0.6140558977950227,-1.1669085865009787,-0.30315677408100683,0.7055613857278951
2.1124787668499,0.720460866659088,0.21548497745209777,-0.49317385132668967,0.23444050145688575,1.3966664243169644
-0.09449478880100272,0.35861289346900305,-0.017626681889059314,-0.09668609550821368,-0.13574714483943096,-1.0548876689699036
1.446646067009458,0.0006025497756615533,-0.1770654536918424,-1.5414894465221405,-0.6316637929816974,-1.125665017834071
0.6124848756363203,0.40336163954773674,-0.5799976723552942,2.1144578730695676,0.20634884684401184,-0.4955141470160794
0.9902888232985934,-1.0436609887260644,-0.3694614326631723,0.15771385077106914,-0.9996874252528354,-0.26891287588724905
0.23094029482887612,1.9687238989946678,-0.9630760617363036,2.669293813527904,1.3594645501969167,0.607103970984069
0.23468092797404713,-0.21469196094000606,-0.5362515009849932,0.1461694870442964,2.7500875493012513,0.4726415615984563
1.1361735159602633,-0.8069927729951676,-0.543855332506659,-1.6389246811272113,2.0630630175962548,-0.0670074822199661
-1.3401256261429528,1.1078457782761486,0.15879757809935774,-0.7848126289035823,-0.6500793596595879,0.7645284824569071
0.11124003418340343,0.0030975266915621628,-0.37090146593388124,-0.2712975811097646,0.06492164043589267,-0.05071423630246898
-0.8351401515448649,0.4181298715302855,-0.3341497216016126,-0.45242285873680815,-0.29085448576180734,0.1638363305780725
0.5975223430556362,-0.8790451080984337,0.27759546282785097,-0.8627575953539804,-0.7911020897390645,0.0032234070760618597
0.6760756391042276,-0.9347188533497743,-0.33909483399468715,0.9600163731691562,0.37520633285036553,-0.1488732204686024
-0.8912496487224302,0.08660800699811144,1.3173852093264797,-0.3279520139339908,-0.3535684620379226,0.7513383271103172
0.07009306958652221,1.5064785737689315,-1.0970805518536892,-1.5209981341744265,-0.5151215033945487,0.6337117776999387
-0.9436185127548246,-0.22062231132293103,-0.8243616032176146,-1.305099001184382,-0.39564396557562664,0.142717446576824
-0.05334782420412149,0.2257699461412227,-0.5226848469189128,-0.5826884928441036,-1.217403028284873,-0.8114563575763977
-0.857583950415891,-1.0638756518698662,-0.22345261643950534,0.2718480042851068,0.3054497436393189,-0.11281200452901367
0.9005136278144888,-1.240453532931259,-0.6227349659483515,-0.10168179229133635,-0.55046131487662,-1.4022753544110929
0.04390863757032506,1.234378813439065,-0.2388055156055492,-0.7743486064492255,-0.1916890719970277,0.22063103224438274
-1.5832667805790692,-0.5478447603701746,0.12215914328161273,-0.4905881982782535,-0.15020240873106266,-0.4397392531663799
0.02146483869929893,2.4212839758990405,0.027482204989878124,-0.5012502702953929,-0.015493093832458426,0.23693863291204748
-1.3289037267074397,0.5781327931017815,0.029979488611315188,0.43156865892360063,0.11469024722716178,-0.06912760438517593
1.6037526591066409,1.0862709520758,-0.2765835888322648,2.751566127468861,-0.27652683035599274,1.860693956180616
0.57507854418461,-0.9460156557205577,-0.2799943187335175,3.6189272605511373,0.12982459058158827,0.47261341638497595
-0.5171863342053281,-1.1519798557598513,-0.2184694918517445,0.5682899819726006,-0.7040284649075567,1.1461003857079732
0.028946104989640974,0.09320749522787414,-0.5726415640697922,0.07928231026966553,-0.5742450451331069,-0.5042813480584054
2.2284383943502015,-0.30837053066647024,-0.8598749258094733,-0.8430901872134373,0.07579133555018898,0.5927866663141034
-0.8089557195286677,1.4524998097830388,0.6022186488176379,0.8589902903473651,1.8708950005190719,1.8784398902752826
1.9254471095913486,0.45266320297463675,-1.3385523988883257,-0.4766635365900801,0.06847629129507947,0.5129627976307914
-0.4835206358987889,1.4550694991677127,0.23192687615471186,0.02139881499358442,-0.7113720694774381,-1.293508375460172
-0.7865119206576416,-1.9530657599261851,-0.5215802773041026,0.2806309105922926,-0.5494927402985896,-0.45847252044966413
1.3194645400736433,1.1017691339032754,-0.3495141452543018,0.6004117398570616,-1.1493590617445515,-1.1945024272734457
-0.4461143044470787,-1.445254305430864,0.7775300731203126,-1.0580728761528628,-0.4116334558784242,0.8022946774571249
-1.209203466061967,-1.0366824187474624,0.13343654142795633,-2.0124025761000093,-0.2352670223493508,1.2517861574858233
-0.19923251686579133,-0.8222624366264465,0.5577819185339011,0.39550833946290254,-0.9459862111084086,1.5301792064508397
1.6748246888648903,1.219752514170129,-0.6816255340876967,-0.8261211570427712,-0.0670004331111581,-0.5045240444577117
-0.9847654773517057,-0.6985431359686975,0.2649883660232773,-0.006663037354326148,-0.32746754400886535,-0.3776382262234505
0.1598682650706267,0.20381777294579811,-1.067422532415698,-0.9428992675116779,3.7239762870599833,-0.8190903645131075
0.20849649595785,-0.8127843060012451,-0.36309913863557874,0.8829331626314255,-0.41501459545786756,-0.12409282216090335
-0.143123019688226,-0.36649218324662647,-0.521905842241392,-1.221234020499515,0.18233913261640858,0.4471255229379953
-1.055837507109955,1.3013300465586504,-0.9798063336693534,-0.46685788955721746,0.11748290530059464,-0.7006447133483643
-1.2802754958202165,-2.54419633421597,-0.9197096697791114,-1.3366200831641,-0.8909192110633501,-0.8911154223455998
-0.502223801624644,-0.1031945527828768,-0.19688856899352405,-0.7431466057085867,-0.6359448547540059,-1.3950209260383468
-0.9847654773517057,-0.08929912244663205,-0.4281666694019317,-0.13860218037013586,0.20619210465890725,-0.4889796859689525
3.765838617015491,-0.5179212580100371,0.2088579475577947,-0.4863343268929904,3.1802775916521107,0.08337565373163448
-2.64934722695281,0.5102615014188162,-0.6317819961002291,-1.2293564547583593,-0.6482295315197444,-0.16474984584671049
0.02146483869929893,-1.2866359203038669,-1.3285992590517188,-0.9402103070668835,-0.11103961524940763,-0.38558727242011887
1.08754528507304,1.5216378707656346,-0.6036394350692912,0.14928212657817475,1.3638592894535875,0.42306089758440757
-0.5957396302539195,-1.069176550069256,0.3851598462332202,-0.09297282042629573,-0.42443633450615564,0.5306938930711802
0.4703408161198215,-0.31764913631417746,1.6632654000062452,0.36833833951991835,-0.46655323384330205,2.1835330237369766
-0.4648174701729338,-0.7470654944470329,-0.5454831568310194,0.743129910539228,-0.6907663373152161,-1.2943815555084215
-1.1381314363037176,-2.909960356944295,0.5570684942249922,-0.8050154772981294,-0.48035566262599083,-0.18079150021060564
0.07757433587686424,1.149101516669864,0.7071862103199407,-0.6466154285287056,-0.4588212365406172,-0.19214815896010318
-1.4186789221915441,0.1802420029193407,-0.16571517696296173,-0.5492763178267256,1.4337172588129303,0.0050701636103677155
1.469089865880484,0.4461975210444824,1.4563159735666527,-0.08789411662967543,0.2681739041440923,-0.5238459867178753
0.9902888232985934,-1.2224631577944578,0.08424735841882991,-0.71320400989578,-0.33085576280495654,1.4781879411547827
-0.5583332988022094,-0.6650718036067547,0.6516126579603199,0.5462576565791554,1.9724928491408626,-1.5390493914154508
-0.498483168479473,1.159416868927021,-0.24368267849855177,3.38759827997138,-0.2212155044418418,0.8142511056096309
-1.3588287918688078,0.06949245511042593,-1.120384307978844,0.33773657940814683,0.09818339111465742,2.4995701293401997
1.102507817653724,0.9631996629301007,-1.2235349643512994,-0.24442626593560926,2.4113851290704735,-0.4831758831522014
